BUFR;./ISM/A_ISMI01SPIM110000_C_EDZW_20220111000801_36230250.bin;20220111;0008;20220111;0000;00200000084370;84370;-3.5333300000000003;-80.38333
BUFR;./ISM/A_ISMI01SPIM110000_C_EDZW_20220111000801_36230250.bin;20220111;0008;20220111;0000;00200000084377;84377;-3.7333300000000005;-73.23333000000001
BUFR;./ISM/A_ISMI01SPIM110000_C_EDZW_20220111000801_36230250.bin;20220111;0008;20220111;0000;00200000084401;84401;-5.166670000000001;-80.58333
BUFR;./ISM/A_ISMI01SPIM110000_C_EDZW_20220111000801_36230250.bin;20220111;0008;20220111;0000;00200000084455;84455;-6.433330000000001;-76.36667
BUFR;./ISM/A_ISMI01SPIM110000_C_EDZW_20220111000801_36230250.bin;20220111;0008;20220111;0000;00200000084501;84501;-8.08333;-79.01667
BUFR;./ISM/A_ISMI01SPIM110000_C_EDZW_20220111000801_36230250.bin;20220111;0008;20220111;0000;00200000084515;84515;-8.4;-74.58333
BUFR;./ISM/A_ISMI01SPIM110000_C_EDZW_20220111000801_36230250.bin;20220111;0008;20220111;0000;00200000084628;84628;-12.183330000000002;-77.10000000000001
BUFR;./ISM/A_ISMI01SPIM110000_C_EDZW_20220111000801_36230250.bin;20220111;0008;20220111;0000;00200000084691;84691;-13.350000000000001;-76.26667
BUFR;./ISM/A_ISMI01SPIM110000_C_EDZW_20220111000801_36230250.bin;20220111;0008;20220111;0000;00200000084752;84752;-16.616670000000003;-71.53333
BUFR;./ISM/A_ISMI01SUMU110000_C_EDZW_20220111002601_36247917.bin;20220111;0026;20220111;0000;;86330;-30.01667;-56.48333
BUFR;./ISM/A_ISMI01SUMU110000_C_EDZW_20220111002601_36247917.bin;20220111;0026;214748364721474836472147483647;21474836472147483647;;86360;-1e+100;-1e+100
BUFR;./ISM/A_ISMI01SUMU110000_C_EDZW_20220111002601_36247917.bin;20220111;0026;20220111;0000;;86490;-33.300000000000004;-58.050000000000004
BUFR;./ISM/A_ISMI01SUMU110000_C_EDZW_20220111002601_36247917.bin;20220111;0026;20220111;0000;;86530;-33.31667;-56.48333
BUFR;./ISM/A_ISMI01SUMU110000_C_EDZW_20220111002601_36247917.bin;20220111;0026;214748364721474836472147483647;21474836472147483647;;86545;-1e+100;-1e+100
BUFR;./ISM/A_ISMI01SUMU110000_C_EDZW_20220111002601_36247917.bin;20220111;0026;20220111;0000;;86565;-34.41667;-54.28333000000001
BUFR;./ISM/A_ISMI01SUMU110000_C_EDZW_20220111002601_36247917.bin;20220111;0026;214748364721474836472147483647;21474836472147483647;;86580;-1e+100;-1e+100
BUFR;./ISM/A_ISMD02LLBD110600CCB_C_EDZW_20220111061803_36509199.bin;20220111;0618;;;;;;
BUFR;./ISM/A_ISMD02LLBD110600CCB_C_EDZW_20220111061803_36509199.bin;20220111;0618;;;;;;
BUFR;./ISM/A_ISMD02LLBD110600CCB_C_EDZW_20220111061803_36509199.bin;20220111;0618;;;;;;
BUFR;./ISM/A_ISMD02LLBD110600CCB_C_EDZW_20220111061803_36509199.bin;20220111;0618;;;;;;
BUFR;./ISM/A_ISMD02LLBD110600CCB_C_EDZW_20220111061803_36509199.bin;20220111;0618;;;;;;
BUFR;./ISM/A_ISMD02LLBD110600CCB_C_EDZW_20220111061803_36509199.bin;20220111;0618;;;;;;
BUFR;./ISM/A_ISMD02LLBD110600CCB_C_EDZW_20220111061803_36509199.bin;20220111;0618;;;;;;
BUFR;./ISM/A_ISMD02LLBD110600CCB_C_EDZW_20220111061803_36509199.bin;20220111;0618;;;;;;
BUFR;./ISM/A_ISMD02LLBD110600CCB_C_EDZW_20220111061803_36509199.bin;20220111;0618;;;;;;
